Unnamed: 0,ProdTaken,Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Female,Gender_Male,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP
2892,0,41.0,1,13.0,4,4.0,3.0,2.0,0,5,1,3.0,31915.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False
4241,1,40.0,3,10.0,3,4.0,3.0,6.0,1,4,1,2.0,23916.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
2785,0,39.0,1,22.0,4,5.0,3.0,2.0,1,5,1,2.0,30188.0,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
1853,0,22.0,1,17.0,2,3.0,4.0,2.0,0,1,1,1.0,17244.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
3509,0,56.0,1,11.0,2,4.0,3.0,2.0,1,4,0,1.0,22713.0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3961,0,38.0,1,26.0,4,4.0,4.0,6.0,0,4,0,2.0,21700.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3275,1,32.0,1,22.0,4,4.0,3.0,3.0,0,4,1,3.0,21288.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
3062,0,26.0,1,9.0,4,2.0,5.0,2.0,0,2,1,3.0,22102.0,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
1096,0,40.0,2,12.0,2,3.0,3.0,2.0,1,3,1,1.0,31437.0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False
1563,0,46.0,1,6.0,2,4.0,5.0,3.0,1,1,1,1.0,25673.0,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
1519,0,35.0,1,14.0,2,1.0,3.0,2.0,0,5,1,1.0,17269.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2845,0,57.0,3,13.0,3,3.0,5.0,2.0,0,3,1,1.0,31890.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
4092,0,47.0,3,7.0,4,4.0,5.0,3.0,0,1,1,3.0,29131.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
663,1,21.0,1,24.0,3,3.0,3.0,2.0,0,3,1,1.0,17693.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
3384,1,40.0,1,30.0,4,4.0,5.0,2.0,0,3,0,3.0,22582.0,True,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
61,0,38.0,1,35.0,2,3.0,3.0,2.0,0,3,1,0.0,17406.0,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False
3673,0,41.0,1,15.0,4,4.0,5.0,4.0,1,1,0,1.0,25194.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
2456,0,32.0,1,33.0,3,4.0,3.0,3.0,0,3,0,2.0,21589.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
1099,0,45.0,1,6.0,3,3.0,4.0,2.0,0,3,1,1.0,22441.0,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
4175,0,39.0,3,9.0,3,5.0,3.0,5.0,0,5,1,2.0,23927.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
1373,0,38.0,1,14.0,2,4.0,4.0,2.0,1,1,1,0.0,17133.0,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
908,0,33.0,3,16.0,2,1.0,3.0,1.0,1,4,1,1.0,23380.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
188,0,34.0,1,8.0,2,4.0,3.0,2.0,0,4,0,0.0,24547.0,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
3011,0,35.0,3,9.0,3,4.0,3.0,3.0,0,5,0,1.0,24952.0,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
3750,0,32.0,3,14.0,4,4.0,5.0,4.0,0,1,1,3.0,28315.0,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
2112,0,38.0,3,15.0,3,4.0,4.0,1.0,0,4,0,2.0,17899.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
2106,1,35.0,1,31.0,3,3.0,4.0,2.0,1,3,1,1.0,17022.0,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
4162,0,38.0,1,7.0,3,5.0,5.0,4.0,0,4,0,2.0,22598.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
2986,0,39.0,1,7.0,3,4.0,3.0,6.0,1,2,0,2.0,26539.0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
3910,0,40.0,1,13.0,3,5.0,5.0,6.0,0,4,1,1.0,28669.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
2421,1,41.0,3,15.0,2,5.0,3.0,1.0,0,5,1,1.0,21151.0,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False
2822,1,35.0,3,26.0,4,3.0,3.0,2.0,1,2,1,3.0,23982.0,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
3988,0,37.0,1,13.0,3,2.0,3.0,5.0,0,1,0,1.0,21716.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
2880,1,34.0,1,17.0,3,6.0,3.0,2.0,0,5,0,1.0,22086.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
4661,0,39.0,3,10.0,3,4.0,3.0,2.0,1,3,1,1.0,25539.0,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
4615,0,54.0,3,9.0,3,4.0,3.0,8.0,0,3,1,1.0,33530.0,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
3470,0,33.0,3,14.0,4,4.0,3.0,6.0,0,5,1,2.0,27882.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
2772,0,34.0,3,17.0,3,5.0,3.0,5.0,0,3,1,2.0,23360.0,False,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False
2768,0,31.0,1,35.0,4,4.0,3.0,3.0,0,3,0,3.0,24453.0,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
4585,0,35.0,1,17.0,3,4.0,4.0,3.0,0,1,1,2.0,20686.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4837,1,35.0,3,16.0,3,4.0,3.0,6.0,0,3,1,2.0,23168.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
1760,0,49.0,1,16.0,2,3.0,5.0,1.0,1,3,0,1.0,33665.0,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True
3211,0,38.0,1,10.0,3,4.0,4.0,5.0,0,4,1,1.0,22785.0,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
1776,0,32.0,3,13.0,3,4.0,3.0,2.0,0,3,1,0.0,20484.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
1526,0,35.0,3,5.0,3,3.0,5.0,2.0,0,4,0,0.0,24069.0,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
4640,0,32.0,1,7.0,4,4.0,5.0,3.0,0,5,1,1.0,22826.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
3205,1,37.0,1,22.0,3,4.0,3.0,2.0,0,4,0,1.0,23512.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
2287,0,36.0,1,24.0,3,3.0,3.0,3.0,0,3,0,1.0,22779.0,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
1872,0,30.0,3,18.0,2,3.0,3.0,1.0,0,1,1,1.0,21577.0,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
2748,0,40.0,1,7.0,3,3.0,3.0,2.0,0,3,1,1.0,28291.0,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
4337,0,31.0,3,29.0,4,4.0,5.0,2.0,0,1,1,2.0,27090.0,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
2998,0,28.0,1,14.0,3,5.0,5.0,2.0,0,3,1,1.0,25489.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
365,0,46.0,1,13.0,1,3.0,3.0,3.0,0,5,0,0.0,20258.0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
4593,0,32.0,3,27.0,3,4.0,3.0,3.0,0,1,1,2.0,25610.0,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
1615,0,30.0,1,11.0,2,3.0,5.0,6.0,0,5,0,1.0,18204.0,True,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
4356,0,37.0,3,17.0,3,4.0,3.0,3.0,0,1,1,2.0,28658.0,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False
1228,0,41.0,2,10.0,2,5.0,4.0,7.0,0,5,0,1.0,21430.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
2037,0,34.0,3,8.0,2,3.0,3.0,2.0,0,5,0,1.0,21274.0,True,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False
3922,0,39.0,1,30.0,3,5.0,3.0,2.0,0,3,1,1.0,28204.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1164,0,40.0,1,22.0,2,3.0,3.0,7.0,1,4,1,0.0,22945.0,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
4757,0,27.0,1,10.0,3,2.0,3.0,3.0,0,5,1,2.0,23098.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
2044,0,34.0,1,6.0,3,1.0,3.0,3.0,0,1,1,1.0,18280.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
3095,0,48.0,3,9.0,3,4.0,3.0,2.0,1,2,1,1.0,23215.0,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
1747,0,38.0,3,13.0,2,1.0,5.0,2.0,1,3,1,1.0,20605.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
1639,0,32.0,1,12.0,2,3.0,3.0,4.0,0,1,0,1.0,18038.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
1884,1,24.0,3,6.0,3,3.0,4.0,2.0,1,4,0,0.0,18202.0,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
433,0,46.0,3,16.0,3,4.0,3.0,3.0,1,2,1,1.0,24071.0,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False
1741,1,47.0,1,35.0,2,3.0,4.0,2.0,1,3,1,0.0,26849.0,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
2778,0,46.0,1,15.0,4,4.0,3.0,2.0,0,3,1,1.0,22375.0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
810,0,46.0,3,9.0,2,3.0,3.0,4.0,0,2,1,0.0,32465.0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2526,0,56.0,3,7.0,4,4.0,3.0,5.0,0,2,0,2.0,28917.0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2670,0,38.0,3,11.0,3,4.0,3.0,6.0,0,4,1,1.0,20855.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
2137,1,41.0,1,8.0,2,5.0,3.0,5.0,1,3,0,1.0,17778.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
842,1,28.0,1,18.0,3,3.0,3.0,2.0,1,4,1,0.0,17515.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
4481,0,35.0,3,9.0,3,4.0,3.0,3.0,0,5,0,2.0,24952.0,True,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
2774,0,44.0,1,17.0,3,5.0,3.0,3.0,0,3,0,1.0,23935.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False
4377,1,27.0,1,31.0,4,6.0,3.0,3.0,1,3,0,2.0,21018.0,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
2566,1,57.0,1,21.0,4,4.0,4.0,2.0,1,5,1,2.0,23641.0,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
3375,0,31.0,1,16.0,4,4.0,3.0,2.0,1,3,1,3.0,23373.0,False,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False
1505,0,43.0,1,8.0,3,1.0,3.0,2.0,0,1,1,2.0,17645.0,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
3181,0,42.0,1,14.0,3,4.0,3.0,8.0,0,3,1,1.0,23681.0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False
3490,0,45.0,1,27.0,3,4.0,4.0,3.0,0,5,1,2.0,22098.0,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False
2866,1,20.0,2,9.0,3,5.0,3.0,3.0,0,3,1,2.0,21242.0,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
3833,0,32.0,1,7.0,3,6.0,5.0,3.0,0,1,1,2.0,23681.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
2017,1,42.0,1,25.0,2,1.0,3.0,7.0,1,3,0,0.0,17759.0,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
3940,1,33.0,1,23.0,4,6.0,5.0,3.0,1,4,0,1.0,22597.0,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
2920,0,25.0,1,24.0,4,5.0,4.0,3.0,0,3,1,2.0,20805.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
3054,0,28.0,1,12.0,3,5.0,3.0,3.0,1,3,0,1.0,31486.0,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
1727,0,40.0,1,8.0,2,3.0,3.0,1.0,0,5,1,0.0,34436.0,True,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True
2658,1,31.0,1,10.0,3,4.0,5.0,7.0,1,4,1,2.0,21335.0,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
999,0,42.0,2,16.0,2,3.0,5.0,1.0,0,3,0,1.0,31799.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
4442,1,51.0,3,15.0,3,4.0,3.0,5.0,1,5,0,1.0,25474.0,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
172,0,36.0,1,9.0,1,3.0,4.0,5.0,0,4,1,0.0,17088.0,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
1002,0,35.0,1,24.0,2,3.0,3.0,3.0,0,3,0,0.0,24362.0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False
400,0,39.0,1,6.0,2,3.0,3.0,2.0,1,3,0,1.0,34197.0,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
4863,1,40.0,3,14.0,4,4.0,3.0,3.0,1,1,1,3.0,23212.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
3661,0,25.0,1,16.0,4,2.0,3.0,3.0,0,1,0,1.0,23079.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
903,0,29.0,1,13.0,2,3.0,3.0,2.0,1,3,0,0.0,21623.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
4013,0,45.0,1,30.0,4,4.0,4.0,6.0,0,3,0,2.0,20720.0,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False
2851,0,46.0,1,17.0,4,4.0,3.0,5.0,0,5,1,1.0,21332.0,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
4693,1,52.0,1,11.0,3,4.0,3.0,2.0,1,1,0,1.0,21139.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4554,0,25.0,1,11.0,3,5.0,3.0,2.0,0,3,0,2.0,21840.0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4248,0,46.0,1,15.0,4,4.0,3.0,2.0,0,3,1,1.0,22375.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
4677,0,35.0,3,17.0,3,4.0,3.0,3.0,1,1,0,2.0,20898.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
4183,0,37.0,1,13.0,3,4.0,3.0,2.0,0,5,1,2.0,21888.0,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False
4510,0,36.0,1,7.0,3,2.0,3.0,5.0,0,3,1,2.0,21184.0,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
776,1,20.0,3,15.0,2,3.0,3.0,2.0,1,4,0,0.0,17323.0,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False
506,0,37.0,1,9.0,2,3.0,3.0,2.0,0,2,1,0.0,24434.0,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
3736,0,40.0,3,27.0,3,4.0,3.0,4.0,0,3,1,1.0,22805.0,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
1285,0,46.0,3,32.0,3,4.0,4.0,1.0,0,4,1,2.0,22991.0,False,False,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False
2837,0,35.0,3,11.0,4,4.0,3.0,2.0,0,2,1,1.0,25216.0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False
1138,0,50.0,1,26.0,2,3.0,3.0,3.0,1,4,1,1.0,26245.0,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
4156,0,42.0,1,26.0,3,4.0,5.0,4.0,0,1,0,1.0,21750.0,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False
621,0,36.0,3,6.0,2,3.0,3.0,2.0,1,3,1,1.0,21201.0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
2339,0,46.0,1,21.0,2,3.0,4.0,6.0,0,3,1,1.0,34081.0,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True
2919,0,27.0,3,35.0,4,4.0,4.0,3.0,0,3,1,1.0,24950.0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False
424,0,57.0,3,35.0,2,4.0,3.0,4.0,0,3,0,0.0,29118.0,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
3282,1,43.0,3,19.0,3,4.0,5.0,2.0,1,5,1,2.0,32436.0,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False
4412,0,23.0,1,13.0,4,4.0,3.0,2.0,0,1,1,2.0,21451.0,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
993,0,25.0,3,24.0,3,1.0,3.0,3.0,0,1,0,0.0,21232.0,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
2824,0,25.0,3,17.0,4,4.0,3.0,3.0,1,2,0,3.0,22938.0,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False
1687,1,29.0,1,6.0,2,3.0,3.0,1.0,0,1,0,0.0,17058.0,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
2985,0,37.0,1,15.0,4,3.0,5.0,2.0,0,3,0,1.0,30391.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
2619,0,57.0,1,15.0,4,4.0,5.0,6.0,1,4,1,2.0,22935.0,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
371,0,29.0,1,29.0,2,3.0,3.0,1.0,0,3,1,0.0,17201.0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False
4057,0,31.0,1,25.0,4,4.0,3.0,3.0,0,1,1,3.0,21310.0,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
4826,1,27.0,1,14.0,3,5.0,5.0,2.0,1,4,1,2.0,21553.0,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False
836,1,29.0,3,29.0,2,4.0,5.0,2.0,0,3,0,0.0,22336.0,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False
1503,1,39.0,3,11.0,2,3.0,3.0,4.0,0,1,0,0.0,17086.0,True,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False
1587,0,36.0,3,17.0,3,3.0,3.0,1.0,0,5,0,2.0,24738.0,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
